Comment,Time,Reply Count
"Your story is bias and have only one side of the truth. I have work in Qatar since 2006 till 2021 and i know the real facts about this migrant workers and why the situation in the video shows like that. Along the years, this industrial place have shown much improvement as before. Most land in the industrial area are belong to different owners. This place mostly were rented by cheapskate contractor who are taking subcontracting work. (please look for Workers Accommodation Camp - Labour City - This is new building that made for migrant workers to settle in and most company who work in major construction rented this)

As usual, this so call free media reporter from the west are purposely looking something bad about other country treating migrant workers but facts about migrant workers in their own soil where never an issue to be concerned. 

Why now? Why not 5-10 years ago? hmm..",2022-11-27T14:12:19Z,0
"Why don’t you make a video about Israel? Or about how refugees are treated in Europe? So come of your high horse, and address the bad in the West first",2022-11-27T14:11:48Z,0
"In Europe refugees are dying on street,  in Jungle.",2022-11-27T14:11:43Z,0
Africa destroyed by European countries.,2022-11-27T14:10:58Z,0
UK has 200 years of history of looting & slavery.,2022-11-27T14:10:04Z,0
"This is so sad..

  Thanks for your job",2022-11-27T14:09:15Z,0
The Alphabet Corp!,2022-11-27T14:09:07Z,0
"You should've done a documentary about this in the US before going all the way to Qatar. We have the same crap here, construction, roofers, landscape, sex trafficking, drug smugglers....to name a few",2022-11-27T14:08:39Z,0
This makes me sick!,2022-11-27T14:00:59Z,0
Great work jony!,2022-11-27T13:57:43Z,0
Can you do something about the the horrific condition of illegal workers in USA??? Isn't that modern slave slavery as well!,2022-11-27T13:54:34Z,0
"What’s the point of this? China did this during the Olympics, Russia during the Olympics in Sochi. So this is a common thing. They have a year to build and fortify a city for the most popular sport worldwide.",2022-11-27T13:48:46Z,0
Govt have money to bought the world cup but not to pay the people who worked so they can put on their show they are nothing but some evil satanic people.Them and the Pope is the same no different check them symbols,2022-11-27T13:45:36Z,0
Thanks Johnny and team for bringing this to light. We would have never known the plight and horrifying conditions in which these men had to live and work for years. I just hope Qatar is held responsible for inhumane work environments once these few weeks have passed.,2022-11-27T13:43:17Z,0
Korean war up next???,2022-11-27T13:41:52Z,0
"Thanks for showing the truth to the world. Brother, you are doing the great job!
Love🙏 from Nepal🇳🇵",2022-11-27T13:40:29Z,0
Boycott Qatar worldcup,2022-11-27T13:31:28Z,0
"I really enjoy your videos, great work with in depth research and a good production. For the first time decided to give my support to someone on Patreon, and it had to be you. Keep up the good work👍🏻.",2022-11-27T13:31:11Z,0
"😂🤣🤣😂😂you westerners love to put on your capes and act as if your the moral police. Americans should keep their traps shut. What about those 1500 migrant kids that went missing from the cages? 😂😂you have to get a hold of yourself… America and Europe are the biggest human rights violators. While y’all in Qatar trying to point fingers…..the west is promoting child pornographer, child trafficking and child exploitation 😊😊",2022-11-27T13:30:05Z,0
"What Europeans are hiding 
What USA is hiding 
What is Israel the western colonial occupation is hiding",2022-11-27T13:27:37Z,0
Monitor the human rights violations in Europe and USA,2022-11-27T13:26:15Z,0
"The workers were not abducted and sent to Qatar. They paid big money to purchase passports, entry visa, medical paperwork, hotel fees, air tickets etc etc. They went there on their own. What are the labor laws in their home countries and what are the salaries? Crickets?
We only here this tosh when a non western country achieves economic success.  Because the west thinks only they should be making such progress or it has to done our way else its never good enough. Get over it and stop parroting the fake western media. This angry jealous mindset won't help anything.
 What numbers do you actually have? How many workers has lost life or limb and what are their names? We need specifics. But of coarse no such data is ever given. We are just reminded We Good Them Bad.
If you don't like _____,  DON'T GO THERE! Simple.",2022-11-27T13:25:35Z,0
This is nothing new.  I grew up in the region and also worked in region.  You act so surprised.  Very good documentary by the way.,2022-11-27T13:24:00Z,0
What a story great job,2022-11-27T13:20:35Z,0
So sad,2022-11-27T13:19:43Z,0
Oh come on.. This happens to every other fucking country.,2022-11-27T13:18:36Z,0
"Wow, just like James Bond movies😂😂😂 
So if there’s no World Cup no 007 movies! What a fairy tales by western media!",2022-11-27T13:18:14Z,0
"Can we simply take a moment to congratulate how much time and passion he put into these vids?
It's incredible, and I consider they justify much more than that!  :-",2022-11-27T13:15:26Z,1
ahh no we can't.,2022-11-27T13:19:54Z,
all rubbish. no Qatar force to work immigrants. the reporter is fake.,2022-11-27T13:15:25Z,0
hope you paid your 'sources' instead of exploiting them 😆,2022-11-27T13:14:43Z,0
"This is a cycle repeated throughout history. Countries are built on such exploitation of Human Rights, then the journalists of those countries who are done with their share, start to see defects in other countires who are now doing the same as their country did",2022-11-27T13:05:22Z,0
"it is so amazing that alotta Filipinos working in arab countries are treated like slaves. that is why I like to work in Singapore better as a Filipino because most Filipinos there works in a decent position and sometimes Filipinos in Singapore have a managerial position. while in arab countries, Filipinos are forced to stay in 5meters by 5meters room where 10people are staying. Arab governments treat people like Pigs or rather shall i say dogs since pigs there are not allowed.",2022-11-27T13:05:07Z,2
"@Athelstan I'm already back in my home country right now. had my own small construction firm, planning to open a furniture design and manufacturing company. i cannot see myself as of this moment to work outside the country again and become a member of the modern day slavery system. now that I'm home, sad to say there are still some foreigners in my country who thinks they can control people because they have white colored skin (i will not say money since some of them just try to pretend they have deep pockets)",2022-11-27T14:26:14Z,
